0.339353622363 0.414221441639 0.512449836794 0.633648221112 
0.003656841239080 0 0 0 
0 0.004114852067670 0 0 
0 0 0.005862225031370 0 
0 0 0 0.008799211917690 
0.00654134904461 0.00777383204489 0.00905276437095 0.0135200334076 
0.00820952245219 0.00924235885115 0.0182503062048 0.0155364290779 
0.0159097623839 0.0221489298217 0.0279292514592 0.0451624866034 
