0.6802 0.6657 0.6211 0.5502 0.4126
0.0056 0 0 0 0
0 0.0070 0 0 0
0 0 0.0062 0 0 
0 0 0 0.0077 0
0 0 0 0 0.0053
0.0113 0.0107 0.0108 0.0104 0.0082
0.0091 0.0107 0.0063 0.0055 0.0025
0.0092 0.0108 0.0084 0.0049 0.0001
