0.000384432,0.000366906,0.00038171,0.000427298,0.000444499
0.000508514,0.000543083,0.000538525,0.000527136,0.000610338
0.000517744,0.000508598,0.000548252,0.000561181,0.000613607
0.000561159,0.000566471,0.00061545,0.000614557,0.000633196
0.000523207,0.000530778,0.000544133,0.000567719,0.000530193
0.000495614,0.000489502,0.000476118,0.000456988,0.000392341
0.000572243,0.000550636,0.000470822,0.00044382,0.000373427
0.000107614,0.00011569,0.000100058,7.44241e-05,6.31251e-05
0.0125,0.0125,0.0125,0.0125,0.0125
