0.000393491,0,0,0
0.000461568,0,0,0
0,0.000394112,0,0
0,0.00039697,0,0
0,0,0.000546165,0
0,0,0.000409867,0
0,0,0,0.000957668
0,0,0,0.000210057
0.00100001,0.000999993,0.00100003,0.000999997
