0.0441176,0.0505051,0.0561331,0.0240569,0.0117827,0.00574963
0.00994936,0.00975398,0.00843954,0.00414133,0.00123825,0.000409138
0.00831435,0.0083453,0.00745264,0.00358129,0.00112656,0.000382914
0.0023,0.0023,0.0023,0.0023,0.0023,0.0023
