0.862454,0.892971,0.885207,0.897479,0.931924,0.931589
0.015058,0.0124865,0.0110767,0.00722853,0.00259605,0.0012245
0.0164882,0.0138219,0.012037,0.00769112,0.00268922,0.00124496
