0.000388216,0,0,0
0.000465736,0,0,0
0,0.000375668,0,0
0,0.000417804,0,0
0,0,0.000509447,0
0,0,0.000446505,0
0,0,0,0.000929173
0,0,0,0.000263118
0.000999991,0.001,0.00100005,0.00099998
