0.4893 0.4165 0.3365 0.2436
0.0038 0 0 0
0 0.0045 0 0
0 0 0.0055 0
0 0 0 0.0073
0.0086 0.0079 0.0070 0.0055
0.0096 0.0092 0.0140 0.0117
0.0270 0.0171 0.0109 0.0052
