0.854478,0.840125,0.863081,0.90241,0.922602,0.916978
0.0219512,0.0209225,0.0172617,0.0103909,0.00398286,0.00192465
0.0248191,0.0232134,0.0191621,0.0114166,0.00417439,0.00196558
